False Positive Rate,True Positive Rate,Threshold
0.5054516038266742,1.0,1.5295275286025714e-05
0.5054867754642656,1.0,1.5294527763651686e-05
0.5070694991558807,1.0,1.5206729381460463e-05
0.5071046707934721,1.0,1.5205510969469652e-05
0.5095490996060776,1.0,1.5059507035684215e-05
0.5095842712436691,1.0,1.5058556089690464e-05
0.5096897861564434,1.0,1.5052002541593722e-05
0.5097249577940349,1.0,1.5049923834215124e-05
0.5104635621834552,1.0,1.500429612259293e-05
0.5104987338210467,1.0,1.4996497574303036e-05
0.5129431626336522,1.0,1.4843992350802163e-05
0.5129783342712436,1.0,1.4843246647100942e-05
0.5154755205402364,1.0,1.4691373534013278e-05
0.5155106921778277,1.0,1.469109453358621e-05
0.5157041361845808,1.0,1.4683717880780498e-05
0.5157393078221723,1.0,1.4682581910247515e-05
0.5163020540236354,1.0,1.4649113080602114e-05
0.5163372256612268,1.0,1.4648920578652472e-05
0.5168472144063028,1.0,1.4615865701987755e-05
0.5168823860438942,1.0,1.4615282614246263e-05
0.5171637591446258,1.0,1.4603157781620362e-05
0.5171989307822172,1.0,1.4601747702323362e-05
0.517972706809229,1.0,1.4553242451067946e-05
0.5180078784468205,1.0,1.4552748244846581e-05
0.5185178671918964,1.0,1.4520268273337154e-05
0.5185530388294879,1.0,1.451913329398663e-05
0.5201709341586944,1.0,1.4423581206281061e-05
0.5202061057962859,1.0,1.4421061843142056e-05
0.5223164040517726,1.0,1.4314399140964392e-05
0.5223515756893641,1.0,1.4313707387458622e-05
0.5228967360720315,1.0,1.4289263770790903e-05
0.522931907709623,1.0,1.4287316830860012e-05
0.5244794597636466,1.0,1.4191230340945924e-05
0.524514631401238,1.0,1.4190637117418923e-05
0.525851153629713,1.0,1.4121459825160718e-05
0.5258863252673045,1.0,1.41201564650603e-05
0.5266425154755205,1.0,1.4082041985396032e-05
0.526677687113112,1.0,1.4081412876975458e-05
0.5270821609454136,1.0,1.4063691030780912e-05
0.5271349184018008,1.0,1.4063094280008795e-05
0.5271876758581879,1.0,1.4060965151977552e-05
0.5272228474957794,1.0,1.4060633271687142e-05
0.5292100450196962,1.0,1.3954308587916995e-05
0.529280388294879,1.0,1.3954086344927282e-05
0.5294914181204277,1.0,1.3944017767592669e-05
0.5295265897580191,1.0,1.3943125668735494e-05
0.5301948508722566,1.0,1.3898674678008412e-05
0.5302300225098481,1.0,1.3898541400869463e-05
